Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Postal Code,Product ID,Sales,Quantity,Discount,Profit
1330,CA-2022-142762,23/05/2022,27/05/2022,Standard Class,LD-17005,Consumer,94109,FUR-FU-10003691,37,3,16,5
1331,CA-2023-127705,2/6/2023,6/6/2023,Standard Class,AB-10255,Home Office,44052,TEC-PH-10000347,2,1,,97
1332,CA-2023-127705,2/6/2023,6/6/2023,Standard Class,AB-10255,Home Office,44052,OFF-ST-10004507,27,2,,44
1333,CA-2020-122567,16/02/2020,21/02/2020,Standard Class,MN-17935,Consumer,75220,OFF-BI-10002012,1,3,,8
1334,CA-2020-122567,16/02/2020,21/02/2020,Standard Class,MN-17935,Consumer,75220,OFF-AP-10001303,7,2,,96
1335,CA-2020-121664,6/5/2020,10/5/2020,Standard Class,HP-14815,Home Office,90049,OFF-BI-10003684,140,8,,736
1336,CA-2022-122133,16/05/2022,23/05/2022,Standard Class,JR-15670,Consumer,6457,OFF-ST-10002574,552,4,0,56
1337,US-2023-123281,2/4/2023,7/4/2023,Standard Class,JF-15190,Consumer,90008,FUR-FU-10003724,25,3,6,11
1338,CA-2023-100524,31/03/2023,2/4/2023,Second Class,CM-12115,Consumer,10011,FUR-FU-10004018,29,2,8,78
1339,CA-2023-100524,31/03/2023,2/4/2023,Second Class,CM-12115,Consumer,10011,TEC-PH-10002549,677,3,176,58
1340,CA-2023-100524,31/03/2023,2/4/2023,Second Class,CM-12115,Consumer,10011,OFF-PA-10004911,75,8,36,4
1341,CA-2023-113481,2/1/2023,4/1/2023,First Class,AS-10045,Corporate,28540,TEC-MA-10002178,695,2,,7
1342,CA-2023-113481,2/1/2023,4/1/2023,First Class,AS-10045,Corporate,28540,OFF-BI-10003694,15,5,,66
1343,CA-2023-113481,2/1/2023,4/1/2023,First Class,AS-10045,Corporate,28540,OFF-BI-10000474,28,6,,854
1344,CA-2021-131758,28/05/2021,1/6/2021,Standard Class,KB-16315,Consumer,11520,OFF-AR-10000411,47,3,14,82
1345,CA-2021-131758,28/05/2021,1/6/2021,Standard Class,KB-16315,Consumer,11520,OFF-LA-10000262,13,5,6,5
1346,CA-2020-118339,17/03/2020,24/03/2020,Standard Class,BN-11515,Consumer,55044,OFF-AP-10001154,93,2,36,78
1347,CA-2020-118339,17/03/2020,24/03/2020,Standard Class,BN-11515,Consumer,55044,OFF-PA-10000466,47,7,23,18
1348,CA-2020-118339,17/03/2020,24/03/2020,Standard Class,BN-11515,Consumer,55044,OFF-AR-10003829,19,6,5,68
1349,CA-2020-118339,17/03/2020,24/03/2020,Standard Class,BN-11515,Consumer,55044,OFF-BI-10001758,53,10,25,4
1350,CA-2020-118339,17/03/2020,24/03/2020,Standard Class,BN-11515,Consumer,55044,OFF-BI-10000136,35,6,17,88
1351,CA-2020-153976,3/10/2020,8/10/2020,Second Class,BP-11290,Consumer,60201,FUR-CH-10002880,258,3,,279
1352,CA-2022-162901,28/03/2022,31/03/2022,First Class,AS-10045,Corporate,22204,OFF-ST-10000649,31,2,7,4
1353,CA-2023-162978,4/5/2023,9/5/2023,Standard Class,LW-16990,Corporate,94109,TEC-PH-10003092,183,5,,96
1354,CA-2023-162978,4/5/2023,9/5/2023,Standard Class,LW-16990,Corporate,94109,OFF-PA-10002250,17,3,8,61
1355,CA-2023-162978,4/5/2023,9/5/2023,Standard Class,LW-16990,Corporate,94109,FUR-TA-10003473,300,1,,904
1356,US-2020-160444,5/7/2020,5/7/2020,Same Day,DC-12850,Consumer,77036,OFF-ST-10001522,220,3,,776
1357,US-2020-160444,5/7/2020,5/7/2020,Same Day,DC-12850,Consumer,77036,OFF-ST-10000563,281,11,,424
1358,CA-2022-145247,5/5/2022,7/5/2022,First Class,ND-18370,Consumer,40214,OFF-PA-10003641,79,3,36,14
1359,CA-2023-160045,26/04/2023,27/04/2023,First Class,LB-16735,Consumer,76106,FUR-FU-10000010,1,1,,988
1360,US-2020-151925,26/09/2020,1/10/2020,Second Class,KT-16465,Consumer,90049,FUR-CH-10002961,145,2,,568
1361,CA-2023-125199,19/10/2023,25/10/2023,Standard Class,HM-14860,Corporate,19120,OFF-AR-10002956,123,7,,256
1362,CA-2023-125199,19/10/2023,25/10/2023,Standard Class,HM-14860,Corporate,19120,OFF-PA-10004041,23,4,,68
1363,CA-2023-125199,19/10/2023,25/10/2023,Standard Class,HM-14860,Corporate,19120,TEC-PH-10001336,309,4,,576
1364,US-2023-155425,10/11/2023,11/11/2023,First Class,AB-10600,Corporate,85705,OFF-BI-10001036,38,14,,388
1365,US-2023-155425,10/11/2023,11/11/2023,First Class,AB-10600,Corporate,85705,TEC-MA-10003183,95,2,,994
1366,US-2023-155425,10/11/2023,11/11/2023,First Class,AB-10600,Corporate,85705,TEC-AC-10001314,239,6,,952
1367,US-2023-155425,10/11/2023,11/11/2023,First Class,AB-10600,Corporate,85705,TEC-PH-10002563,201,2,,584
1368,US-2023-155425,10/11/2023,11/11/2023,First Class,AB-10600,Corporate,85705,FUR-CH-10003312,899,4,,136
1369,CA-2023-133249,8/7/2023,11/7/2023,First Class,SZ-20035,Home Office,90660,FUR-FU-10001588,145,5,62,9
1370,US-2021-103471,24/12/2021,28/12/2021,Standard Class,JR-15670,Consumer,80906,FUR-BO-10002613,590,7,,58
1371,US-2021-103471,24/12/2021,28/12/2021,Standard Class,JR-15670,Consumer,80906,OFF-AR-10003405,14,3,,4
1372,CA-2023-136672,7/3/2023,12/3/2023,Standard Class,MG-17890,Home Office,20735,TEC-AC-10004510,49,3,4,8
1373,US-2020-157021,1/4/2020,6/4/2020,Second Class,KM-16720,Consumer,94591,OFF-LA-10002312,29,2,14,6
1374,US-2020-157021,1/4/2020,6/4/2020,Second Class,KM-16720,Consumer,94591,OFF-BI-10000042,17,4,,88
1375,CA-2021-120362,14/09/2021,19/09/2021,Standard Class,CA-12265,Consumer,84604,FUR-TA-10003008,912,5,118,75
1376,CA-2020-126361,4/8/2020,9/8/2020,Second Class,VD-21670,Consumer,84062,OFF-AP-10003590,1089,3,305,75
1377,CA-2020-126361,4/8/2020,9/8/2020,Second Class,VD-21670,Consumer,84062,OFF-PA-10000806,447,8,219,84
1378,CA-2020-126361,4/8/2020,9/8/2020,Second Class,VD-21670,Consumer,84062,OFF-AR-10000896,16,5,4,4
1379,CA-2020-126361,4/8/2020,9/8/2020,Second Class,VD-21670,Consumer,84062,TEC-PH-10002310,399,5,,96
1380,CA-2020-126361,4/8/2020,9/8/2020,Second Class,VD-21670,Consumer,84062,OFF-ST-10002289,158,5,7,9
1381,CA-2020-126361,4/8/2020,9/8/2020,Second Class,VD-21670,Consumer,84062,OFF-BI-10002852,13,1,,184
1382,US-2022-100566,3/9/2022,9/9/2022,Standard Class,JK-16120,Home Office,60505,FUR-FU-10003394,83,3,,952
1383,US-2022-108504,5/2/2022,5/2/2022,Same Day,PP-18955,Home Office,30080,OFF-ST-10002344,80,1,1,98
1384,US-2022-108504,5/2/2022,5/2/2022,Same Day,PP-18955,Home Office,30080,OFF-PA-10001289,348,9,170,84
1385,US-2022-108504,5/2/2022,5/2/2022,Same Day,PP-18955,Home Office,30080,OFF-FA-10000053,9,5,0,45
1386,US-2022-108504,5/2/2022,5/2/2022,Same Day,PP-18955,Home Office,30080,FUR-FU-10004091,18,3,7,84
1387,US-2022-108504,5/2/2022,5/2/2022,Same Day,PP-18955,Home Office,30080,FUR-BO-10004015,239,2,52,98
1388,US-2022-108504,5/2/2022,5/2/2022,Same Day,PP-18955,Home Office,30080,OFF-EN-10003001,167,2,78,96
1389,US-2022-108504,5/2/2022,5/2/2022,Same Day,PP-18955,Home Office,30080,TEC-PH-10000215,104,3,28,85
1390,US-2022-108504,5/2/2022,5/2/2022,Same Day,PP-18955,Home Office,30080,TEC-PH-10003645,484,3,126,83
1391,US-2022-108504,5/2/2022,5/2/2022,Same Day,PP-18955,Home Office,30080,OFF-PA-10000357,122,3,60,97
1392,US-2022-108504,5/2/2022,5/2/2022,Same Day,PP-18955,Home Office,30080,OFF-ST-10004804,154,3,1,44
1393,US-2022-108504,5/2/2022,5/2/2022,Same Day,PP-18955,Home Office,30080,OFF-PA-10003892,342,7,160,37
1394,CA-2023-124828,3/7/2023,4/7/2023,First Class,YS-21880,Corporate,27217,OFF-AR-10003514,9,3,,552
1395,US-2023-117247,9/10/2023,14/10/2023,Standard Class,CK-12760,Corporate,60505,FUR-TA-10002958,652,5,,45
1396,US-2023-117247,9/10/2023,14/10/2023,Standard Class,CK-12760,Corporate,60505,FUR-TA-10001676,66,3,,645
1397,CA-2022-124485,24/11/2022,26/11/2022,First Class,NC-18340,Consumer,10035,OFF-BI-10000822,17,4,,216
1398,CA-2022-124485,24/11/2022,26/11/2022,First Class,NC-18340,Consumer,10035,OFF-PA-10004971,11,2,5,56
1399,CA-2022-124485,24/11/2022,26/11/2022,First Class,NC-18340,Consumer,10035,TEC-AC-10002323,88,4,11,4
1400,CA-2022-124485,24/11/2022,26/11/2022,First Class,NC-18340,Consumer,10035,OFF-PA-10004888,6,1,3,48
1401,CA-2022-159212,1/11/2022,5/11/2022,Standard Class,KM-16375,Home Office,24153,TEC-PH-10003988,21,2,6,8
1402,CA-2022-159212,1/11/2022,5/11/2022,Standard Class,KM-16375,Home Office,24153,OFF-EN-10002230,251,3,118,79
1403,US-2022-161396,19/04/2022,25/04/2022,Standard Class,GM-14455,Home Office,43229,FUR-TA-10002622,205,2,,176
1404,US-2022-161396,19/04/2022,25/04/2022,Standard Class,GM-14455,Home Office,43229,OFF-PA-10000418,419,5,,4
1405,US-2020-118486,6/4/2020,8/4/2020,First Class,SD-20485,Home Office,19143,OFF-SU-10004498,10,1,,304
1406,US-2020-118486,6/4/2020,8/4/2020,First Class,SD-20485,Home Office,19143,FUR-TA-10001039,154,3,,764
1407,US-2020-118486,6/4/2020,8/4/2020,First Class,SD-20485,Home Office,19143,TEC-AC-10004659,116,2,,784
1408,CA-2022-130407,2/9/2022,6/9/2022,Standard Class,KD-16270,Consumer,10024,OFF-AR-10002240,75,2,19,48
1409,CA-2022-130407,2/9/2022,6/9/2022,Standard Class,KD-16270,Consumer,10024,FUR-FU-10001967,39,2,9,98
1410,US-2022-122245,25/09/2022,30/09/2022,Standard Class,AB-10105,Consumer,85023,FUR-TA-10002356,393,3,,165
1411,CA-2023-105144,4/11/2023,11/11/2023,Standard Class,SZ-20035,Home Office,75051,OFF-LA-10003923,23,2,,68
1412,CA-2022-136329,9/7/2022,13/07/2022,Standard Class,JD-15895,Corporate,10035,FUR-CH-10002335,408,2,,6
1413,CA-2022-136329,9/7/2022,13/07/2022,Standard Class,JD-15895,Corporate,10035,FUR-FU-10000723,165,4,14,28
1414,CA-2020-146640,30/06/2020,5/7/2020,Standard Class,HA-14905,Consumer,10024,OFF-BI-10002867,334,7,,768
1415,CA-2023-115994,28/01/2023,31/01/2023,Second Class,BT-11305,Home Office,92627,TEC-AC-10000580,239,3,26,97
1416,CA-2023-115994,28/01/2023,31/01/2023,Second Class,BT-11305,Home Office,92627,FUR-FU-10003976,37,3,12,74
1417,CA-2021-126697,21/09/2021,24/09/2021,First Class,SV-20815,Corporate,77041,TEC-PH-10002922,946,7,,344
1418,CA-2021-126697,21/09/2021,24/09/2021,First Class,SV-20815,Corporate,77041,TEC-AC-10004353,151,3,,2
1419,CA-2021-126697,21/09/2021,24/09/2021,First Class,SV-20815,Corporate,77041,FUR-FU-10001706,4,4,,928
1420,CA-2021-124800,26/09/2021,30/09/2021,Standard Class,RW-19540,Corporate,85204,OFF-PA-10000501,86,4,,272
1421,CA-2021-124800,26/09/2021,30/09/2021,Standard Class,RW-19540,Corporate,85204,OFF-BI-10000778,72,2,,588
1422,CA-2021-124800,26/09/2021,30/09/2021,Standard Class,RW-19540,Corporate,85204,OFF-AP-10004980,60,2,,672
1423,CA-2021-124800,26/09/2021,30/09/2021,Standard Class,RW-19540,Corporate,85204,OFF-BI-10003984,77,9,,31
1424,CA-2021-124800,26/09/2021,30/09/2021,Standard Class,RW-19540,Corporate,85204,OFF-ST-10000798,119,6,,904
1425,CA-2021-124800,26/09/2021,30/09/2021,Standard Class,RW-19540,Corporate,85204,TEC-PH-10001750,263,5,,96
1426,CA-2021-124800,26/09/2021,30/09/2021,Standard Class,RW-19540,Corporate,85204,OFF-ST-10002743,363,4,,648
1427,US-2021-164448,31/10/2021,4/11/2021,Second Class,DK-12835,Corporate,93905,OFF-BI-10002949,9,2,,728
1428,US-2021-164448,31/10/2021,4/11/2021,Second Class,DK-12835,Corporate,93905,OFF-EN-10002600,14,5,7,75
1429,US-2021-164448,31/10/2021,4/11/2021,Second Class,DK-12835,Corporate,93905,OFF-BI-10003708,29,5,,8
1430,US-2021-164448,31/10/2021,4/11/2021,Second Class,DK-12835,Corporate,93905,OFF-LA-10003510,427,14,196,42
1431,CA-2023-122700,26/11/2023,30/11/2023,Standard Class,LT-17110,Consumer,43229,TEC-PH-10003092,220,8,,752
1432,CA-2020-120768,19/12/2020,21/12/2020,Second Class,IM-15070,Consumer,35630,OFF-BI-10001191,152,6,74,76
1433,CA-2020-120768,19/12/2020,21/12/2020,Second Class,IM-15070,Consumer,35630,OFF-SU-10004115,7,1,1,27
1434,CA-2020-120768,19/12/2020,21/12/2020,Second Class,IM-15070,Consumer,35630,FUR-CH-10000513,1819,14,163,86
1435,US-2022-153129,26/12/2022,30/12/2022,Standard Class,FP-14320,Consumer,98105,OFF-PA-10003673,33,5,15,9
1436,CA-2023-106852,20/06/2023,27/06/2023,Standard Class,ST-20530,Consumer,44134,OFF-PA-10001639,31,6,,104
1437,CA-2023-106852,20/06/2023,27/06/2023,Standard Class,ST-20530,Consumer,44134,OFF-AR-10003829,5,2,,248
1438,CA-2021-139731,15/10/2021,15/10/2021,Same Day,JE-15745,Consumer,79109,TEC-AC-10004975,263,3,,88
1439,CA-2021-139731,15/10/2021,15/10/2021,Same Day,JE-15745,Consumer,79109,FUR-CH-10002024,2453,5,,43
1440,CA-2023-122735,12/4/2023,15/04/2023,Second Class,BD-11320,Consumer,2908,OFF-BI-10004364,29,5,13,7
1441,CA-2023-122735,12/4/2023,15/04/2023,Second Class,BD-11320,Consumer,2908,OFF-PA-10001712,39,4,17,96
1442,CA-2023-128160,19/12/2023,24/12/2023,Second Class,MM-17920,Consumer,94110,OFF-BI-10001510,36,2,,672
1443,CA-2023-117695,5/8/2023,8/8/2023,First Class,PW-19030,Corporate,40475,OFF-PA-10002713,13,2,6,76
1444,CA-2021-166135,1/10/2021,6/10/2021,Standard Class,SC-20440,Corporate,80013,OFF-ST-10002974,139,4,,424
1445,CA-2022-133725,23/05/2022,28/05/2022,Standard Class,KL-16645,Consumer,60623,TEC-PH-10004165,1979,9,,928
1446,CA-2023-102337,13/06/2023,16/06/2023,First Class,SD-20485,Home Office,60653,OFF-ST-10004804,164,4,,736
1447,CA-2023-102337,13/06/2023,16/06/2023,First Class,SD-20485,Home Office,60653,FUR-CH-10004289,470,7,,302
1448,CA-2023-102337,13/06/2023,16/06/2023,First Class,SD-20485,Home Office,60653,TEC-PH-10002564,47,2,,984
1449,US-2020-112564,23/04/2020,24/04/2020,First Class,TS-21160,Corporate,19134,OFF-BI-10004876,2,3,,502
1450,CA-2021-145821,1/5/2021,7/5/2021,Standard Class,JB-15400,Corporate,90008,TEC-PH-10004348,88,3,,752
1451,US-2021-160150,19/07/2021,20/07/2021,First Class,TS-21085,Consumer,85023,OFF-BI-10004352,2,1,,25
1452,CA-2022-133711,26/11/2022,29/11/2022,First Class,MC-17425,Corporate,36608,OFF-PA-10001685,70,7,34,98
1453,CA-2022-133711,26/11/2022,29/11/2022,First Class,MC-17425,Corporate,36608,OFF-BI-10000666,91,3,45,68
1454,CA-2022-133711,26/11/2022,29/11/2022,First Class,MC-17425,Corporate,36608,OFF-BI-10004352,33,5,16,75
1455,CA-2022-133711,26/11/2022,29/11/2022,First Class,MC-17425,Corporate,36608,TEC-MA-10000010,3040,,,2
1456,CA-2023-148474,12/6/2023,19/06/2023,Standard Class,ME-17320,Home Office,31907,OFF-BI-10000977,91,3,41,2
1457,CA-2023-148474,12/6/2023,19/06/2023,Standard Class,ME-17320,Home Office,31907,FUR-TA-10002530,452,3,67,94
1458,CA-2021-111297,17/08/2021,21/08/2021,Standard Class,SC-20440,Corporate,2740,OFF-BI-10002412,52,9,23,2
1459,CA-2022-123722,25/09/2022,1/10/2022,Standard Class,NH-18610,Corporate,75061,OFF-LA-10001569,15,4,,936
1460,CA-2020-155271,4/5/2020,4/5/2020,Same Day,AA-10480,Consumer,6457,FUR-FU-10001473,27,2,9,46
1461,CA-2021-119907,1/12/2021,8/12/2021,Standard Class,LC-17140,Consumer,98103,OFF-BI-10001765,55,2,,424
1462,US-2022-128902,11/3/2022,15/03/2022,Standard Class,MB-18085,Consumer,8360,FUR-TA-10001095,244,2,,6
1463,CA-2022-152289,26/08/2022,28/08/2022,First Class,LC-16930,Corporate,77506,TEC-AC-10004571,159,2,,984
1464,CA-2022-152289,26/08/2022,28/08/2022,First Class,LC-16930,Corporate,77506,FUR-CH-10002126,1024,6,,716
1465,US-2022-104794,16/12/2022,19/12/2022,First Class,KD-16495,Corporate,10009,OFF-FA-10001754,3,2,1,68
1466,CA-2020-151708,8/8/2020,14/08/2020,Standard Class,MB-17305,Consumer,85301,FUR-FU-10001602,121,4,,376
1467,CA-2020-151708,8/8/2020,14/08/2020,Standard Class,MB-17305,Consumer,85301,TEC-AC-10001767,95,3,,976
1468,CA-2021-100769,16/05/2021,16/05/2021,Same Day,TH-21550,Home Office,32216,TEC-AC-10002402,255,4,,968
1469,CA-2023-139199,9/12/2023,13/12/2023,Standard Class,DK-12835,Corporate,48234,FUR-CH-10000847,872,3,226,94
1470,CA-2023-139199,9/12/2023,13/12/2023,Standard Class,DK-12835,Corporate,48234,OFF-BI-10003982,41,2,19,54
1471,CA-2023-139199,9/12/2023,13/12/2023,Standard Class,DK-12835,Corporate,48234,OFF-PA-10001293,12,2,6,96
1472,US-2021-161466,24/09/2021,27/09/2021,Second Class,ON-18715,Corporate,19120,OFF-AR-10000634,6,2,,848
1473,CA-2023-164959,11/7/2023,15/07/2023,Standard Class,KN-16390,Corporate,90004,OFF-LA-10004272,8,3,4,67
1474,US-2021-105676,1/12/2021,2/12/2021,Same Day,NM-18520,Consumer,77036,FUR-FU-10004270,6,4,,688
1475,CA-2022-113138,19/11/2022,25/11/2022,Standard Class,NP-18685,Home Office,14304,OFF-AR-10003770,17,6,5,28
1476,CA-2022-113138,19/11/2022,25/11/2022,Standard Class,NP-18685,Home Office,14304,OFF-BI-10000320,17,3,,712
1477,US-2023-104955,19/03/2023,24/03/2023,Standard Class,CG-12040,Home Office,10024,OFF-LA-10003121,28,7,13,91
1478,CA-2022-121958,13/11/2022,17/11/2022,Standard Class,CS-12505,Consumer,27360,OFF-SU-10000381,52,7,,136
1479,CA-2023-121468,19/11/2023,20/11/2023,First Class,KD-16345,Consumer,92683,TEC-PH-10000376,31,4,,968
1480,US-2022-108455,2/12/2022,8/12/2022,Standard Class,MK-18160,Consumer,94122,OFF-PA-10002262,25,4,12,92
1481,US-2022-108455,2/12/2022,8/12/2022,Standard Class,MK-18160,Consumer,94122,OFF-PA-10002464,40,7,19,46
1482,US-2022-108455,2/12/2022,8/12/2022,Standard Class,MK-18160,Consumer,94122,OFF-ST-10002214,33,3,8,87
1483,CA-2023-101210,25/08/2023,28/08/2023,Second Class,DW-13540,Consumer,38301,OFF-AR-10003560,9,2,,728
1484,CA-2023-101210,25/08/2023,28/08/2023,Second Class,DW-13540,Consumer,38301,OFF-PA-10000130,3,1,,424
1485,US-2022-108098,14/10/2022,18/10/2022,Standard Class,CP-12340,Corporate,98115,TEC-AC-10000865,177,,,9
1486,CA-2020-119032,27/11/2020,3/12/2020,Standard Class,MS-17770,Consumer,10035,OFF-FA-10003021,3,2,1,76
1487,CA-2021-140410,3/11/2021,7/11/2021,Standard Class,CM-12655,Home Office,90008,TEC-PH-10003580,1212,7,,848
1488,CA-2021-140410,3/11/2021,7/11/2021,Standard Class,CM-12655,Home Office,90008,TEC-AC-10001109,89,3,37,97
1489,CA-2021-140410,3/11/2021,7/11/2021,Standard Class,CM-12655,Home Office,90008,FUR-FU-10003347,42,3,16,6
1490,CA-2020-136280,29/11/2020,6/12/2020,Standard Class,Co-12640,Consumer,19143,OFF-LA-10000452,5,2,,4
1491,CA-2023-151911,30/04/2023,5/5/2023,Second Class,DL-13495,Corporate,10024,OFF-EN-10002986,62,4,28,96
1492,CA-2023-166436,24/11/2023,28/11/2023,Standard Class,TS-21370,Corporate,10035,OFF-PA-10001838,5,1,2,88
1493,CA-2023-166436,24/11/2023,28/11/2023,Standard Class,TS-21370,Corporate,10035,FUR-CH-10000785,977,6,,292
1494,CA-2023-139661,30/10/2023,3/11/2023,Standard Class,JW-15220,Corporate,98661,FUR-FU-10002885,9,2,3,64
1495,CA-2020-123925,17/12/2020,19/12/2020,Second Class,RF-19840,Consumer,31907,OFF-AR-10002952,40,3,11,5
1496,CA-2023-152485,4/9/2023,8/9/2023,Standard Class,JD-15790,Consumer,75019,OFF-AR-10003759,10,7,,192
1497,CA-2023-152485,4/9/2023,8/9/2023,Standard Class,JD-15790,Consumer,75019,OFF-ST-10004950,16,1,,784
1498,CA-2023-152485,4/9/2023,8/9/2023,Standard Class,JD-15790,Consumer,75019,OFF-AR-10001940,13,5,,12
1499,CA-2022-141586,17/10/2022,20/10/2022,First Class,NK-18490,Home Office,94122,OFF-BI-10003981,18,5,,16
1500,CA-2023-130386,12/11/2023,18/11/2023,Standard Class,NG-18430,Consumer,78745,OFF-PA-10002749,16,3,,56
1501,CA-2023-130386,12/11/2023,18/11/2023,Standard Class,NG-18430,Consumer,78745,OFF-PA-10003823,223,9,,56
1502,CA-2023-130386,12/11/2023,18/11/2023,Standard Class,NG-18430,Consumer,78745,OFF-ST-10003716,540,3,,48
1503,CA-2022-100468,24/11/2022,1/12/2022,Standard Class,AT-10435,Home Office,90045,TEC-PH-10001300,33,2,,52
1504,CA-2022-100468,24/11/2022,1/12/2022,Standard Class,AT-10435,Home Office,90045,FUR-FU-10000010,9,2,3,94
1505,CA-2021-153388,1/8/2021,7/8/2021,Standard Class,PC-19000,Home Office,90004,OFF-AR-10001868,6,4,3,72
1506,CA-2021-153388,1/8/2021,7/8/2021,Standard Class,PC-19000,Home Office,90004,FUR-TA-10003715,1004,6,,976
1507,CA-2023-154935,24/12/2023,29/12/2023,Standard Class,AR-10540,Consumer,10024,OFF-BI-10003708,17,3,,88
1508,CA-2022-134208,17/09/2022,23/09/2022,Standard Class,CS-12505,Consumer,31907,TEC-MA-10004458,396,,,8
1509,CA-2023-108294,10/12/2023,10/12/2023,Same Day,LS-16975,Home Office,68104,OFF-BI-10004965,34,3,15,5
1510,CA-2023-103611,12/9/2023,15/09/2023,First Class,JM-15535,Consumer,90036,FUR-FU-10004270,8,2,3,36
1511,CA-2023-100384,24/06/2023,1/7/2023,Standard Class,NH-18610,Corporate,91767,OFF-AR-10002135,385,8,111,6
1512,CA-2023-100384,24/06/2023,1/7/2023,Standard Class,NH-18610,Corporate,91767,OFF-AR-10003514,35,9,11,82
1513,CA-2023-112809,18/08/2023,22/08/2023,Standard Class,RA-19915,Consumer,75220,OFF-ST-10002276,200,3,,64
1514,CA-2023-112809,18/08/2023,22/08/2023,Standard Class,RA-19915,Consumer,75220,OFF-BI-10001098,21,5,,38
1515,CA-2023-112809,18/08/2023,22/08/2023,Standard Class,RA-19915,Consumer,75220,OFF-BI-10001636,6,4,,744
1516,US-2023-160759,11/12/2023,17/12/2023,Standard Class,AI-10855,Consumer,19120,FUR-CH-10002961,63,1,,686
1517,CA-2023-148446,10/12/2023,14/12/2023,Second Class,MC-17845,Consumer,89031,FUR-TA-10004256,1669,4,116,6
1518,CA-2020-111059,3/2/2020,6/2/2020,Second Class,TB-21400,Consumer,98105,OFF-BI-10004593,83,2,,84
1519,CA-2020-111059,3/2/2020,6/2/2020,Second Class,TB-21400,Consumer,98105,OFF-BI-10002827,13,3,,272
1520,CA-2023-116204,11/2/2023,14/02/2023,Second Class,VW-21775,Corporate,94110,OFF-BI-10001759,21,7,,336
1521,CA-2023-109946,16/04/2023,21/04/2023,Standard Class,PL-18925,Home Office,60610,OFF-AR-10001419,16,5,,52
1522,CA-2021-144806,6/12/2021,11/12/2021,Standard Class,GH-14425,Consumer,85705,FUR-FU-10002253,206,6,,112
1523,CA-2021-144806,6/12/2021,11/12/2021,Standard Class,GH-14425,Consumer,85705,OFF-PA-10002586,19,5,,92
1524,CA-2021-144806,6/12/2021,11/12/2021,Standard Class,GH-14425,Consumer,85705,OFF-PA-10003039,198,8,,272
1525,CA-2021-144806,6/12/2021,11/12/2021,Standard Class,GH-14425,Consumer,85705,OFF-ST-10004804,247,6,,104
1526,CA-2021-144806,6/12/2021,11/12/2021,Standard Class,GH-14425,Consumer,85705,OFF-AR-10004042,86,6,,304
1527,CA-2022-122392,22/07/2022,27/07/2022,Standard Class,CJ-12010,Consumer,18103,OFF-AR-10002221,4,2,,16
1528,CA-2022-122392,22/07/2022,27/07/2022,Standard Class,CJ-12010,Consumer,18103,FUR-FU-10002456,11,2,,648
1529,CA-2021-148432,7/11/2021,10/11/2021,Second Class,MC-18130,Corporate,19711,OFF-FA-10004968,26,7,0,18
1530,CA-2021-148432,7/11/2021,10/11/2021,Second Class,MC-18130,Corporate,19711,OFF-PA-10001274,7,2,3,3
1531,CA-2021-103793,26/03/2021,31/03/2021,Standard Class,BV-11245,Corporate,33142,OFF-PA-10001125,74,3,,352
1532,CA-2023-159884,31/08/2023,5/9/2023,Standard Class,JF-15490,Consumer,85281,OFF-ST-10000344,10,1,,744
1533,CA-2023-159884,31/08/2023,5/9/2023,Standard Class,JF-15490,Consumer,85281,OFF-FA-10000585,8,3,,376
1534,CA-2022-139885,4/12/2022,8/12/2022,Standard Class,EB-13840,Corporate,10035,OFF-ST-10003324,212,6,0,88
